Date,Close bitcoin-cash,Prediccion,holtwinters
2017-12-06,1430.1,,
2017-12-07,1330.93,,
2017-12-08,1464.13,,
2017-12-09,1410.06,,
2017-12-10,1323.07,,
2017-12-11,1423.38,,
2017-12-12,1615.03,,
2017-12-13,1607.65,,
2017-12-14,1966.14,,
2017-12-15,1815.43,,
2017-12-16,1801.88,,
2017-12-17,1862.88,,
2017-12-18,2196.64,,
2017-12-19,2805.89,,
2017-12-20,3923.07,,
2017-12-21,3267.17,,
2017-12-22,2696.69,,
2017-12-23,3257.08,,
2017-12-24,2903.12,,
2017-12-25,2954.69,,
2017-12-26,3108.89,,
2017-12-27,2889.52,,
2017-12-28,2566.64,,
2017-12-29,2779.95,,
2017-12-30,2392.41,,
2017-12-31,2533.01,,
2018-01-01,2432.54,,
2018-01-02,2711.0,,
2018-01-03,2608.69,,
2018-01-04,2430.18,,
2018-01-05,2584.48,,
2018-01-06,2786.65,,
2018-01-07,2786.88,,
2018-01-08,2421.47,,
2018-01-09,2391.56,,
2018-01-10,2895.38,,
2018-01-11,2462.61,,
2018-01-12,2620.99,,
2018-01-13,2685.29,,
2018-01-14,2553.32,,
2018-01-15,2401.54,,
2018-01-16,1772.07,,
2018-01-17,1748.05,,
2018-01-18,1756.75,,
2018-01-19,1769.62,,
2018-01-20,2032.12,,
2018-01-21,1776.64,,
2018-01-22,1621.92,,
2018-01-23,1621.46,,
2018-01-24,1639.13,,
2018-01-25,1642.12,,
2018-01-26,1603.9,,
2018-01-27,1628.63,,
2018-01-28,1746.25,,
2018-01-29,1657.14,,
2018-01-30,1470.55,,
2018-01-31,1486.89,,
2018-02-01,1274.35,,
2018-02-02,1191.14,,
2018-02-03,1272.5,,
2018-02-04,1165.38,,
2018-02-05,887.41,,
2018-02-06,974.53,,
2018-02-07,957.96,,
2018-02-08,1284.56,,
2018-02-09,1312.11,,
2018-02-10,1257.31,,
2018-02-11,1217.64,,
2018-02-12,1283.91,,
2018-02-13,1231.98,,
2018-02-14,1362.27,,
2018-02-15,1375.81,,
2018-02-16,1552.2,,
2018-02-17,1551.39,,
2018-02-18,1487.46,,
2018-02-19,1534.77,,
2018-02-20,1418.73,,
2018-02-21,1308.46,,
2018-02-22,1219.49,,
2018-02-23,1270.71,,
2018-02-24,1193.27,,
2018-02-25,1178.1,,
2018-02-26,1250.56,,
2018-02-27,1246.66,,
2018-02-28,1204.16,,
2018-03-01,1291.92,,
2018-03-02,1275.18,,
2018-03-03,1270.38,,
2018-03-04,1289.08,,
2018-03-05,1268.03,,
2018-03-06,1206.04,,
2018-03-07,1092.16,,
2018-03-08,1040.21,,
2018-03-09,1067.02,,
2018-03-10,1005.93,,
2018-03-11,1145.17,,
2018-03-12,1051.28,,
2018-03-13,1064.03,,
2018-03-14,949.47,,
2018-03-15,943.64,,
2018-03-16,977.03,,
2018-03-17,949.78,,
2018-03-18,938.11,,
2018-03-19,994.67,,
2018-03-20,1059.12,,
2018-03-21,1033.45,,
2018-03-22,1011.52,,
2018-03-23,1019.43,,
2018-03-24,982.3,,
2018-03-25,966.88,,
2018-03-26,919.25,,
2018-03-27,876.33,,
2018-03-28,860.52,,
2018-03-29,714.27,,
2018-03-30,697.01,,
2018-03-31,685.25,,
2018-04-01,643.03,,
2018-04-02,662.77,,
2018-04-03,712.88,,
2018-04-04,649.2,,
2018-04-05,646.04,,
2018-04-06,610.43,,
2018-04-07,640.35,,
2018-04-08,655.26,,
2018-04-09,637.03,,
2018-04-10,649.62,,
2018-04-11,666.58,,
2018-04-12,734.48,,
2018-04-13,738.3,,
2018-04-14,738.98,,
2018-04-15,780.83,,
2018-04-16,766.47,,
2018-04-17,757.59,,
2018-04-18,888.91,,
2018-04-19,968.64,,
2018-04-20,1128.02,,
2018-04-21,1154.69,,
2018-04-22,1201.22,,
2018-04-23,1432.26,,
2018-04-24,1426.42,,
2018-04-25,1284.79,,
2018-04-26,1420.41,,
2018-04-27,1337.85,,
2018-04-28,1396.25,,
2018-04-29,1440.3,,
2018-04-30,1350.05,,
2018-05-01,1351.28,,
2018-05-02,1458.72,,
2018-05-03,1511.97,,
2018-05-04,1517.33,,
2018-05-05,1752.1,,
2018-05-06,1765.69,,
2018-05-07,1655.2,,
2018-05-08,1611.94,,
2018-05-09,1638.34,,
2018-05-10,1528.59,,
2018-05-11,1371.74,,
2018-05-12,1472.4,,
2018-05-13,1493.12,,
2018-05-14,1431.69,,
2018-05-15,1343.38,,
2018-05-16,1280.62,,
2018-05-17,1206.17,,
2018-05-18,1207.24,,
2018-05-19,1184.96,,
2018-05-20,1291.77,,
2018-05-21,1233.64,,
2018-05-22,1141.86,,
2018-05-23,1005.61,,
2018-05-24,1071.36,,
2018-05-25,1017.3,,
2018-05-26,1012.48,,
2018-05-27,996.92,,
2018-05-28,892.12,,
2018-05-29,987.66,,
2018-05-30,984.68,,
2018-05-31,995.34,,
2018-06-01,1002.92,,
2018-06-02,1084.78,,
2018-06-03,1170.4,,
2018-06-04,1105.8,,
2018-06-05,1152.89,,
2018-06-06,1131.17,,
2018-06-07,1143.75,,
2018-06-08,1118.19,,
2018-06-09,1092.13,,
2018-06-10,939.55,,
2018-06-11,958.56,,
2018-06-12,874.43,,
2018-06-13,844.24,,
2018-06-14,897.6,,
2018-06-15,849.32,,
2018-06-16,852.19,,
2018-06-17,852.1,,
2018-06-18,885.64,,
2018-06-19,904.65,,
2018-06-20,890.45,,
2018-06-21,874.09,,
2018-06-22,755.97,,
2018-06-23,762.76,,
2018-06-24,749.36,,
2018-06-25,756.85,,
2018-06-26,700.26,,
2018-06-27,713.77,,
2018-06-28,660.24,,
2018-06-29,715.71,,
2018-06-30,748.71,,
2018-07-01,739.42,,
2018-07-02,776.17,,
2018-07-03,757.95,,
2018-07-04,762.4,,
2018-07-05,748.22,,
2018-07-06,737.33,,
2018-07-07,775.3,,
2018-07-08,751.35,,
2018-07-09,733.38,,
2018-07-10,688.63,,
2018-07-11,707.48,,
2018-07-12,682.76,,
2018-07-13,696.59,,
2018-07-14,704.06,,
2018-07-15,722.97,,
2018-07-16,805.68,,
2018-07-17,850.78,,
2018-07-18,829.94,,
2018-07-19,824.89,,
2018-07-20,767.66,,
2018-07-21,789.49,,
2018-07-22,788.67,,
2018-07-23,784.39,,
2018-07-24,869.47,,
2018-07-25,831.46,,
2018-07-26,806.18,,
2018-07-27,819.39,,
2018-07-28,818.83,,
2018-07-29,828.98,,
2018-07-30,816.08,,
2018-07-31,777.15,,
2018-08-01,769.35,,
2018-08-02,734.76,,
2018-08-03,724.71,,
2018-08-04,695.74,,
2018-08-05,709.22,,
2018-08-06,692.63,,
2018-08-07,659.38,,
2018-08-08,585.45,,
2018-08-09,610.78,,
2018-08-10,572.44,,
2018-08-11,566.77,,
2018-08-12,570.96,,
2018-08-13,535.98,,
2018-08-14,509.31,,
2018-08-15,513.67,,
2018-08-16,517.35,,
2018-08-17,597.01,,
2018-08-18,554.92,,
2018-08-19,569.93,,
2018-08-20,515.66,,
2018-08-21,536.57,,
2018-08-22,519.95,,
2018-08-23,530.77,,
2018-08-24,535.4,,
2018-08-25,537.24,,
2018-08-26,522.88,,
2018-08-27,546.36,,
2018-08-28,565.31,,
2018-08-29,554.37,,
2018-08-30,540.02,,
2018-08-31,543.08,,
2018-09-01,,701.4393310546875,473.8317999532912
2018-09-02,,482.56268310546875,477.21012654540976
2018-09-03,,713.5812377929688,450.5578109442454
