Date,bitcoin,naive_1,naive_2,naive_5,naive_7,promedio_1,promedio_2,promedio_5,promedio_7,promedio_1_movil_10,promedio_2_movil_10,promedio_5_movil_10,promedio_7_movil_10,promedio_1_movil_60,promedio_2_movil_60,promedio_5_movil_60,promedio_7_movil_60,SES_1_smoothing_02,SES_2_smoothing_02,SES_5_smoothing_02,SES_7_smoothing_02,SES_1_smoothing_06,SES_2_smoothing_06,SES_5_smoothing_06,SES_7_smoothing_06,SES_1_smoothing_09,SES_2_smoothing_09,SES_5_smoothing_09,SES_7_smoothing_09,holt_1_lineal,holt_2_lineal,holt_5_lineal,holt_7_lineal,holt_1_exp,holt_2_exp,holt_5_exp,holt_7_exp,ARIMA_1,ARIMA_2,ARIMA_5,ARIMA_7
2017-11-14,6635.75,6559.49,5950.07,7143.58,7144.38,2661.774542586751,2649.44,2614.3681469648564,2584.224951768489,6904.307000000002,6969.134,7107.973999999998,6876.084999999999,5307.216666666666,5250.474333333334,5137.955333333333,5033.717500000002,6645.314409597859,6666.770511997322,7055.505062494765,6926.935410148071,6413.011954773583,6193.294886933958,7220.116358343092,7147.767239644325,6502.939221428183,5993.982214281839,7171.954281839238,7136.018183923929,6666.425181055987,6718.4725045737305,7497.455234105669,7409.274980969135,6697.649010193935,6754.575856431164,7548.343823092094,7459.799780763813,6596.541186676235,5977.089802680525,7196.984636532775,7200.052702142577
2017-11-15,7315.54,6635.75,6559.49,6618.14,7459.69,2674.271320754717,2661.774542586751,2627.1190127388536,2599.8514423076917,6829.8870000000015,6904.307000000002,7122.9479999999985,7006.668999999999,5357.187166666667,5307.216666666666,5178.903166666668,5087.611333333334,6643.4015276782875,6645.314409597859,6968.032049995814,7033.486328118457,6546.654781909434,6413.011954773583,6858.930543337237,7334.920895857729,6622.468922142819,6502.939221428183,6673.521428183924,7427.322818392393,6651.949799161888,6666.425181055987,7295.116737633806,7523.636719032372,6678.821901560791,6697.649010193935,7342.096563362642,7575.401651171278,6673.7699269432005,6596.541186676235,6658.523638461966,7522.5864002730505
2017-11-16,7871.69,7315.54,6635.75,6357.6,7143.58,2688.8207523510973,2674.271320754717,2638.961809523809,2614.3681469648564,6820.7,6829.8870000000015,7081.977000000001,7107.973999999998,5418.6955,5357.187166666667,5216.016333333334,5137.955333333333,6777.829222142629,6643.4015276782875,6845.945639996652,7055.505062494765,7007.985912763773,6546.654781909434,6558.1322173348935,7220.116358343092,7246.232892214282,6622.468922142819,6389.192142818392,7171.954281839238,6865.661737861164,6651.949799161888,7047.192287974489,7497.455234105669,6889.219666962525,6678.821901560791,7088.701681758309,7548.343823092094,7367.14111463561,6673.7699269432005,6392.247182719353,7196.984636532775
2017-11-17,7708.99,7871.69,7315.54,5950.07,6618.14,2705.01721875,2688.8207523510973,2649.44,2627.1190127388536,6905.593000000002,6820.7,6969.134,7122.9479999999985,5490.175666666666,5418.6955,5250.474333333334,5178.903166666668,6996.601377714104,6777.829222142629,6666.770511997322,6968.032049995814,7526.208365105509,7007.985912763773,6193.294886933958,6858.930543337237,7809.144289221427,7246.232892214282,5993.982214281839,6673.521428183924,7212.2859428148195,6865.661737861164,6718.4725045737305,7295.116737633806,7235.051174602415,6889.219666962525,6754.575856431164,7342.096563362642,7936.099708066546,7367.14111463561,5977.089802680525,6658.523638461966
2017-11-18,7790.15,7708.99,7871.69,6559.49,6357.6,2720.605919003115,2705.01721875,2661.774542586751,2638.961809523809,6962.054000000001,6905.593000000002,6904.307000000002,7081.977000000001,5550.905499999999,5490.175666666666,5307.216666666666,5216.016333333334,7139.079102171284,6996.601377714104,6645.314409597859,6845.945639996652,7635.8773460422035,7526.208365105509,6413.011954773583,6558.1322173348935,7719.0054289221425,7809.144289221427,6502.939221428183,6389.192142818392,7421.014007997935,7212.2859428148195,6666.425181055987,7047.192287974489,7444.298409045542,7235.051174602415,6697.649010193935,7088.701681758309,7767.9320218556595,7936.099708066546,6596.541186676235,6392.247182719353
2017-11-19,8036.49,7790.15,7708.99,6635.75,5950.07,2736.349844720497,2720.605919003115,2674.271320754717,2649.44,6995.1,6962.054000000001,6829.8870000000015,6969.134,5615.3251666666665,5550.905499999999,5357.187166666667,5250.474333333334,7269.293281737027,7139.079102171284,6643.4015276782875,6666.770511997322,7728.440938416881,7635.8773460422035,6546.654781909434,6193.294886933958,7783.035542892214,7719.0054289221425,6622.468922142819,5993.982214281839,7602.545733386177,7421.014007997935,6651.949799161888,6718.4725045737305,7627.288183351774,7444.298409045542,6678.821901560791,6754.575856431164,7850.106010084154,7767.9320218556595,6673.7699269432005,5977.089802680525
2017-11-20,8200.64,8036.49,7790.15,7315.54,6559.49,2752.758947368421,2736.349844720497,2688.8207523510973,2661.774542586751,7084.391000000001,6995.1,6820.7,6904.307000000002,5684.1675,5615.3251666666665,5418.6955,5307.216666666666,7422.732625389622,7269.293281737027,6777.829222142629,6645.314409597859,7913.270375366752,7728.440938416881,7007.985912763773,6413.011954773583,8011.1445542892225,7783.035542892214,7246.232892214282,6502.939221428183,7816.538269156361,7602.545733386177,6865.661737861164,6666.425181055987,7844.008005015853,7627.288183351774,6889.219666962525,6697.649010193935,8101.722289930041,7850.106010084154,7367.14111463561,6596.541186676235
2017-11-21,8071.26,8200.64,8036.49,7871.69,6635.75,2769.573395061729,2752.758947368421,2705.01721875,2674.271320754717,7242.641,7084.391000000001,6905.593000000002,6829.8870000000015,5760.3275,5684.1675,5490.175666666666,5357.187166666667,7578.314100311697,7422.732625389622,6996.601377714104,6643.4015276782875,8085.6921501467,7913.270375366752,7526.208365105509,6546.654781909434,8181.690455428922,8011.1445542892225,7809.144289221427,6622.468922142819,8027.101096120799,7816.538269156361,7212.2859428148195,6651.949799161888,8058.36949456873,7844.008005015853,7235.051174602415,6678.821901560791,8269.058563701059,8101.722289930041,7936.099708066546,6673.7699269432005
2017-11-22,8253.55,8071.26,8200.64,7708.99,7315.54,2785.886276923077,2769.573395061729,2720.605919003115,2688.8207523510973,7414.007,7242.641,6962.054000000001,6820.7,5834.336833333334,5760.3275,5550.905499999999,5418.6955,7676.9032802493575,7578.314100311697,7139.079102171284,6777.829222142629,8077.032860058681,8085.6921501467,7635.8773460422035,7007.985912763773,8082.303045542893,8181.690455428922,7719.0054289221425,7246.232892214282,8137.005842112281,8027.101096120799,7421.014007997935,6865.661737861164,8171.502857475937,8058.36949456873,7444.298409045542,6889.219666962525,8134.9459215307925,8269.058563701059,7767.9320218556595,7367.14111463561
2017-11-23,8038.77,8253.55,8071.26,7790.15,7871.69,2802.6582515337427,2785.886276923077,2736.349844720497,2705.01721875,7644.354999999999,7414.007,6995.1,6905.593000000002,5908.689333333333,5834.336833333334,5615.3251666666665,5490.175666666666,7792.232624199487,7676.9032802493575,7269.293281737027,6996.601377714104,8182.94314402347,8077.032860058681,7728.440938416881,7526.208365105509,8236.425304554288,8082.303045542893,7783.035542892214,7809.144289221427,8272.122489042951,8137.005842112281,7602.545733386177,7212.2859428148195,8309.699958831496,8171.502857475937,7627.288183351774,7235.051174602415,8320.83958768331,8134.9459215307925,7850.106010084154,7936.099708066546
2017-11-24,8253.69,8038.77,8253.55,8036.49,7708.99,2818.670825688073,2802.6582515337427,2752.758947368421,2720.605919003115,7792.282999999998,7644.354999999999,7084.391000000001,6962.054000000001,5981.288166666666,5908.689333333333,5684.1675,5550.905499999999,7841.540099359589,7792.232624199487,7422.732625389622,7139.079102171284,8096.439257609389,8182.94314402347,7913.270375366752,7635.8773460422035,8058.53553045543,8236.425304554288,8011.1445542892225,7719.0054289221425,8295.269567223131,8272.122489042951,7816.538269156361,7421.014007997935,8334.291668955842,8309.699958831496,7844.008005015853,7444.298409045542,8099.27360519278,8320.83958768331,8101.722289930041,7767.9320218556595
2017-11-25,8790.92,8253.69,8038.77,8200.64,7790.15,2835.2410060975612,2818.670825688073,2769.573395061729,2736.349844720497,7954.076999999998,7792.282999999998,7242.641,6995.1,6053.415166666668,5981.288166666666,5760.3275,5615.3251666666665,7923.9700794876735,7841.540099359589,7578.314100311697,7269.293281737027,8190.789703043756,8096.439257609389,8085.6921501467,7728.440938416881,8234.174553045543,8058.53553045543,8181.690455428922,7783.035542892214,8374.701134932564,8295.269567223131,8027.101096120799,7602.545733386177,8414.590874167978,8334.291668955842,8058.36949456873,7627.288183351774,8318.520460672798,8099.27360519278,8269.058563701059,7850.106010084154
2017-11-26,9330.55,8790.92,8253.69,8071.26,8036.49,2853.3433738601825,2835.2410060975612,2785.886276923077,2752.758947368421,8101.615,7954.076999999998,7414.007,7084.391000000001,6135.058000000001,6053.415166666668,5834.336833333334,5684.1675,8097.3600635901375,7923.9700794876735,7676.9032802493575,7422.732625389622,8550.867881217502,8190.789703043756,8077.032860058681,7913.270375366752,8735.245455304554,8234.174553045543,8082.303045542893,8011.1445542892225,8603.95879828119,8374.701134932564,8137.005842112281,7816.538269156361,8646.287527860557,8414.590874167978,8171.502857475937,7844.008005015853,8868.873715556167,8318.520460672798,8134.9459215307925,8101.722289930041
2017-11-27,9818.35,9330.55,8790.92,8253.55,8200.64,2872.9712727272718,2853.3433738601825,2802.6582515337427,2769.573395061729,8247.501,8101.615,7644.354999999999,7242.641,6220.556,6135.058000000001,5908.689333333333,5760.3275,8343.998050872111,8097.3600635901375,7792.232624199487,7578.314100311697,9018.677152487,8550.867881217502,8182.94314402347,8085.6921501467,9271.019545530457,8735.245455304554,8236.425304554288,8181.690455428922,8948.125898676792,8603.95879828119,8272.122489042951,8027.101096120799,8996.186963318392,8646.287527860557,8309.699958831496,8058.36949456873,9422.931945735352,8868.873715556167,8320.83958768331,8269.058563701059
2017-11-28,10058.8,9818.35,9330.55,8038.77,8071.26,2893.9542900302117,2872.9712727272718,2818.670825688073,2785.886276923077,8458.437,8247.501,7792.282999999998,7414.007,6314.6163333333325,6220.556,5981.288166666666,5834.336833333334,8638.86844069769,8343.998050872111,7841.540099359589,7676.9032802493575,9498.4808609948,9018.677152487,8096.439257609389,8077.032860058681,9763.616954553048,9271.019545530457,8058.53553045543,8082.303045542893,9361.48959199341,8948.125898676792,8295.269567223131,8137.005842112281,9419.604463025931,8996.186963318392,8334.291668955842,8171.502857475937,9924.585986559887,9422.931945735352,8099.27360519278,8134.9459215307925
2017-11-29,9888.61,10058.8,9818.35,8253.69,8253.55,2915.535150602409,2893.9542900302117,2835.2410060975612,2802.6582515337427,8685.302,8458.437,7954.076999999998,7644.354999999999,6412.8785,6314.6163333333325,6053.415166666668,5908.689333333333,8922.854752558153,8638.86844069769,7923.9700794876735,7792.232624199487,9834.67234439792,9498.4808609948,8190.789703043756,8182.94314402347,10029.281695455304,9763.616954553048,8234.174553045543,8236.425304554288,9743.89848955524,9361.48959199341,8374.701134932564,8272.122489042951,9815.1202104676,9419.604463025931,8414.590874167978,8309.699958831496,10170.862381057288,9924.585986559887,8318.520460672798,8320.83958768331
2017-11-30,10233.6,9888.61,10058.8,8790.92,8038.77,2936.475315315315,2915.535150602409,2853.3433738601825,2818.670825688073,8870.514000000001,8685.302,8101.615,7792.282999999998,6505.376833333333,6412.8785,6135.058000000001,5981.288166666666,9116.005802046522,8922.854752558153,8097.3600635901375,7841.540099359589,9867.034937759168,9834.67234439792,8550.867881217502,8096.439257609389,9902.677169545532,10029.281695455304,8735.245455304554,8058.53553045543,9964.869063161865,9743.89848955524,8603.95879828119,8295.269567223131,10047.967678948626,9815.1202104676,8646.287527860557,8334.291668955842,9992.11035783887,10170.862381057288,8868.873715556167,8099.27360519278
2017-12-01,10975.6,10233.6,9888.61,9330.55,8253.69,2958.322994011976,2936.475315315315,2872.9712727272718,2835.2410060975612,9073.81,8870.514000000001,8247.501,7954.076999999998,6602.541166666665,6505.376833333333,6220.556,6053.415166666668,9339.524641637216,9116.005802046522,8343.998050872111,7923.9700794876735,10086.973975103669,9867.034937759168,9018.677152487,8190.789703043756,10200.507716954551,9902.677169545532,9271.019545530457,8234.174553045543,10231.107392791646,9964.869063161865,8948.125898676792,8374.701134932564,10325.888356437259,10047.967678948626,8996.186963318392,8414.590874167978,10346.381974578024,9992.11035783887,9422.931945735352,8318.520460672798
2017-12-02,11074.6,10975.6,10233.6,9818.35,8790.92,2982.255164179104,2958.322994011976,2893.9542900302117,2853.3433738601825,9364.244000000002,9073.81,8458.437,8101.615,6711.979166666665,6602.541166666665,6314.6163333333325,6135.058000000001,9666.739713309775,9339.524641637216,8638.86844069769,8097.3600635901375,10620.149590041468,10086.973975103669,9498.4808609948,8550.867881217502,10898.090771695457,10200.507716954551,9763.616954553048,8735.245455304554,10662.409001748742,10231.107392791646,9361.48959199341,8603.95879828119,10772.50404477332,10325.888356437259,9419.604463025931,8646.287527860557,11112.569960858304,10346.381974578024,9924.585986559887,8868.873715556167
2017-12-03,11323.2,11074.6,10975.6,10058.8,9330.55,3006.339523809524,2982.255164179104,2915.535150602409,2872.9712727272718,9646.349000000002,9364.244000000002,8685.302,8247.501,6824.597833333331,6711.979166666665,6412.8785,6220.556,9948.31177064782,9666.739713309775,8922.854752558153,8343.998050872111,10892.819836016588,10620.149590041468,9834.67234439792,9018.677152487,11056.94907716955,10898.090771695457,10029.281695455304,9271.019545530457,11006.385857966245,10662.409001748742,9743.89848955524,8948.125898676792,11132.3828064223,10772.50404477332,9815.1202104676,8996.186963318392,11211.787654484493,11112.569960858304,10170.862381057288,9422.931945735352
2017-12-04,11657.2,11323.2,11074.6,9888.61,9818.35,3031.0186350148365,3006.339523809524,2936.475315315315,2893.9542900302117,9974.792,9646.349000000002,8870.514000000001,8458.437,6942.828499999999,6824.597833333331,6505.376833333333,6314.6163333333325,10223.289416518255,9948.31177064782,9116.005802046522,8638.86844069769,11151.047934406635,10892.819836016588,9867.034937759168,9498.4808609948,11296.574907716955,11056.94907716955,9902.677169545532,9763.616954553048,11331.254081579511,11006.385857966245,9964.869063161865,9361.48959199341,11472.866906754482,11132.3828064223,10047.967678948626,9419.604463025931,11466.46704180527,11211.787654484493,9992.11035783887,9924.585986559887
2017-12-05,11916.7,11657.2,11323.2,10233.6,10058.8,3056.539881656804,3031.0186350148365,2958.322994011976,2915.535150602409,10315.143,9974.792,9073.81,8685.302,7064.9749999999985,6942.828499999999,6602.541166666665,6412.8785,10510.071533214606,10223.289416518255,9339.524641637216,8922.854752558153,11454.739173762657,11151.047934406635,10086.973975103669,9834.67234439792,11621.137490771696,11296.574907716955,10200.507716954551,10029.281695455304,11668.640215661417,11331.254081579511,10231.107392791646,9743.89848955524,11825.672388136867,11472.866906754482,10325.888356437259,9815.1202104676,11809.953894188899,11466.46704180527,10346.381974578024,10170.862381057288
2017-12-06,14291.5,11916.7,11657.2,10975.6,9888.61,3082.67604719764,3056.539881656804,2982.255164179104,2936.475315315315,10627.721,10315.143,9364.244000000002,8870.514000000001,7190.739833333332,7064.9749999999985,6711.979166666665,6505.376833333333,10791.397226571686,10510.071533214606,9666.739713309775,9116.005802046522,11731.91566950506,11454.739173762657,10620.149590041468,9867.034937759168,11887.14374907717,11621.137490771696,10898.090771695457,9902.677169545532,11990.102303048903,11668.640215661417,10662.409001748742,9964.869063161865,12161.676415001291,11825.672388136867,10772.50404477332,10047.967678948626,12075.867434445696,11809.953894188899,11112.569960858304,9992.11035783887
2017-12-07,17899.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-08,16569.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-09,15178.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-10,15455.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-11,16936.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-12,17415.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-13,16408.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-14,16564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-15,17706.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-16,19497.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-17,19140.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-18,19114.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-19,17776.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-20,16624.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-21,15802.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-22,13831.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-23,14699.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-24,13925.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-25,14026.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-26,16099.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-27,15838.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-28,14606.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-29,14656.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-30,12952.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017-12-31,14156.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-01,13657.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-02,14982.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-03,15201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-04,15599.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-05,17429.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-06,17527.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-07,16477.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-08,15170.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-09,14595.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-10,14973.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-11,13405.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-12,13980.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-13,14360.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-14,13772.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-15,13819.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-16,11490.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-17,11188.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-18,11474.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-19,11607.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-20,12899.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-21,11600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-22,10931.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-23,10868.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-24,11359.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-25,11259.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-26,11171.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-27,11440.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-28,11786.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-29,11296.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-30,10106.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-01-31,10221.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-01,9170.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-02,8830.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-03,9174.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-04,8277.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-05,6955.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-06,7754.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-07,7621.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-08,8265.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-09,8736.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-10,8621.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-11,8129.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-12,8926.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-13,8598.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-14,9494.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-15,10166.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-16,10233.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-17,11112.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,10551.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-19,11225.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-20,11403.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-21,10690.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-22,10005.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-23,10301.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-24,9813.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-25,9664.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-26,10366.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-27,10725.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-28,10397.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-01,10951.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-02,11086.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-03,11489.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-04,11512.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-05,11573.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-06,10779.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-07,9965.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-08,9395.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-09,9337.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-10,8866.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-11,9578.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-12,9205.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13,9194.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14,8269.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-15,8300.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-16,8338.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-17,7916.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-18,8223.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-19,8630.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-20,8913.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21,8929.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-22,8728.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-23,8879.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-24,8668.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-25,8495.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-26,8209.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-27,7833.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-28,7954.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-29,7165.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-30,6890.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-31,6973.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-01,6844.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-02,7083.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-03,7456.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-04,6853.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-05,6811.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-06,6636.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-04-07,6911.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
